z             LogMbh        LogL5100       LogBolEdd      W2W3          T             ba            beta           FWHMO3Core    V98               sigma           RA(degree)        Dec(degree)      MJD        PLATE     FIBER
0.081757      7.397401      43.126100      -1.411822      2.817000      2.500000      0.887497      0.890085       2.413667      -760.048750       277.458465      150.97576930      24.09664540      53735      2343      398
0.135842      7.694996      43.642300      -1.193217      3.108000      3.500000      1.000000      0.296336       2.569285      -1436.775382      431.274471      156.34786700      22.81555390      53741      2366      526
0.271240      8.152522      44.253800      -1.039243      2.553000      3.000000      0.944084      -0.170684      2.630583      -1300.954396      376.361338      220.28491480      30.00784060      53757      2138      147
0.229383      7.473483      43.927700      -0.686303      2.815000      3.000000      0.528832      -0.173755      2.555279      -1018.044605      217.837853      152.20019570      25.52262900      53757      2347      215
0.225736      8.629794      44.121100      -1.649214      3.057000      2.500000      0.787523      0.195213       2.539933      -1011.288172      333.586031      146.79564560      20.83056760      53759      2362      412
0.326785      8.554823      44.339500      -1.355844      2.440000      3.000000      0.792559      -0.558172      2.714053      -1145.002614      211.472151      202.46057750      35.24327900      53762      1993      428
0.206271      8.201812      44.002000      -1.340333      3.074000      4.000000      0.919149      -0.608380      2.631678      -973.499115       215.922058      149.75827070      18.32869810      53762      2371      179
0.380891      8.308410      44.291900      -1.157031      3.083000      4.000000      0.917284      -1.831415      2.471137      -1056.586791      408.025946      148.33317810      19.23771640      53764      2370      567
0.323196      8.172546      44.393100      -0.919966      2.646000      4.000000      0.905836      -1.564220      2.457887      -674.256403       138.772617      156.31824170      27.32018630      53765      2350      630
0.184377      8.422278      43.997200      -1.565599      3.225000      2.000000      0.664703      1.775334       2.706374      -918.983210       247.265720      155.81618270      20.99582520      53765      2374      562
0.195715      7.976207      43.949700      -1.167028      2.748000      3.000000      0.622133      0.065285       2.542383      -997.234628       271.355999      204.90908170      25.15107060      53767      2246      207
0.158804      7.846356      43.736200      -1.250677      2.911000      1.500000      0.357880      2.669665       2.692534      -1118.307848      255.886474      212.57259660      24.50354210      53770      2124      120
0.337379      8.110924      44.424500      -0.826944      2.907000      4.500000      0.812845      -1.607365      2.310388      -846.450529       309.711660      222.75339050      22.41431320      53770      2144      149
0.256843      8.213265      44.148300      -1.205486      2.427000      2.500000      0.821934      0.243142       2.709436      -905.759543       154.306707      154.78331900      28.28438650      53772      2351      254
0.143243      7.725595      43.742400      -1.123716      2.984000      4.000000      0.949841      -1.630056      2.369402      -821.254243       336.235496      237.80781230      25.15836330      53786      1850      476
0.278609      8.268952      44.129900      -1.279573      2.613000      2.500000      0.616952      2.134678       2.606953      -1411.505526      555.986108      165.81984780      29.56849500      53786      2211      406
0.276699      8.251287      44.180600      -1.211208      2.602000      3.000000      0.890200      0.115198       2.629288      -1038.104189      142.284480      166.29005830      27.33177290      53789      2212      417
0.147500      7.563986      43.653700      -1.050807      3.190000      2.000000      0.853823      1.717913       2.588673      -1253.210639      519.431835      210.35616040      8.84388440       53792      1809      291
0.311300      8.108676      44.286700      -0.962496      2.986000      2.000000      0.951200      0.127644       2.623535      -903.378087       178.770709      212.52462270      9.91890050       53792      1809      623
0.380504      8.379992      44.427800      -1.092713      2.594000      4.000000      0.910231      -1.257559      2.525689      -1176.256853      288.371102      212.45760800      29.69772610      53794      2126      362
0.347741      8.353864      44.390900      -1.103485      2.696000      3.500000      0.859662      -0.104359      2.533998      -1046.629173      378.044897      172.83213450      28.84369060      53794      2217      074
0.251302      8.148563      44.220500      -1.068584      2.604000      3.000000      0.562866      -0.745027      2.469436      -994.173572       402.985171      198.55809510      26.83118570      53794      2243      200
0.303202      8.020738      44.517200      -0.644058      2.860000      3.500000      0.791301      -0.868794      2.561865      -794.488916       136.078998      157.21278590      28.05937860      53794      2353      456
0.320853      7.801610      44.311200      -0.630930      2.649000      4.000000      0.801776      -0.592782      2.637762      -1264.215116      322.600393      121.26690250      12.09449600      53794      2418      536
